Id,SegNo,Xstart,Ystart,Xend,Yend
26,10,13.369,52.5909,13.3693,52.5911
26,11,13.3693,52.5911,13.3697,52.5913
26,12,13.3697,52.5913,13.37,52.5915
26,13,13.37,52.5915,13.3704,52.5917
26,14,13.3704,52.5917,13.3708,52.5918
26,15,13.3708,52.5918,13.3712,52.5919
26,16,13.3712,52.5919,13.3716,52.592
26,17,13.3716,52.592,13.3721,52.5921
26,18,13.3721,52.5921,13.3725,52.5922
26,19,13.3725,52.5922,13.373,52.5922
26,20,13.373,52.5922,13.3734,52.5923
26,21,13.3734,52.5923,13.3739,52.5923
26,22,13.3739,52.5923,13.3743,52.5922
26,23,13.3743,52.5922,13.3748,52.5922
26,24,13.3748,52.5922,13.3752,52.5921
26,25,13.3752,52.5921,13.3757,52.592
26,26,13.3757,52.592,13.3761,52.5919
26,27,13.3761,52.5919,13.3765,52.5918
26,28,13.3765,52.5918,13.3769,52.5917
26,29,13.3769,52.5917,13.3773,52.5915
26,30,13.3773,52.5915,13.3776,52.5913
26,31,13.3776,52.5913,13.3779,52.5911
26,32,13.3779,52.5911,13.3782,52.5909
26,33,13.3782,52.5909,13.3785,52.5907
26,34,13.3785,52.5907,13.3788,52.5905
26,35,13.3788,52.5905,13.379,52.5902
26,36,13.379,52.5902,13.3791,52.59
26,37,13.3791,52.59,13.3793,52.5897
26,38,13.3793,52.5897,13.3794,52.5894
26,39,13.3794,52.5894,13.3795,52.5891
26,40,13.3795,52.5891,13.3795,52.5889
26,41,13.3795,52.5889,13.3795,52.5886
26,42,13.3795,52.5886,13.3795,52.5883
26,43,13.3795,52.5883,13.3795,52.5881
26,44,13.3795,52.5881,13.3794,52.5878
26,45,13.3794,52.5878,13.3792,52.5875
26,46,13.3792,52.5875,13.3791,52.5873
26,47,13.3791,52.5873,13.3789,52.587
26,48,13.3789,52.587,13.3787,52.5868
26,49,13.3787,52.5868,13.3784,52.5865
26,50,13.3784,52.5865,13.3781,52.5863
26,51,13.3781,52.5863,13.3778,52.5861
26,52,13.3778,52.5861,13.3775,52.5859
26,53,13.3775,52.5859,13.3771,52.5857
26,54,13.3771,52.5857,13.3767,52.5856
26,55,13.3767,52.5856,13.3763,52.5854
26,56,13.3763,52.5854,13.3759,52.5853
26,57,13.3759,52.5853,13.3755,52.5852
26,58,13.3755,52.5852,13.375,52.5852
26,59,13.375,52.5852,13.3746,52.5851
26,60,13.3746,52.5851,13.3741,52.5851
26,61,13.3741,52.5851,13.3737,52.5851
26,62,13.3737,52.5851,13.3732,52.5851
26,63,13.3732,52.5851,13.3728,52.5851
26,64,13.3728,52.5851,13.3723,52.5851
26,65,13.3723,52.5851,13.3719,52.5852
26,66,13.3719,52.5852,13.3714,52.5853
26,67,13.3714,52.5853,13.371,52.5854
26,68,13.371,52.5854,13.3706,52.5856
26,69,13.3706,52.5856,13.3702,52.5857
26,70,13.3702,52.5857,13.3699,52.5859
26,71,13.3699,52.5859,13.3695,52.5861
26,72,13.3695,52.5861,13.3692,52.5863
26,73,13.3692,52.5863,13.3689,52.5865
26,74,13.3689,52.5865,13.3687,52.5867
26,75,13.3687,52.5867,13.3684,52.587
26,76,13.3684,52.587,13.3682,52.5872
26,77,13.3682,52.5872,13.3681,52.5875
26,78,13.3681,52.5875,13.3679,52.5877
26,79,13.3679,52.5877,13.3678,52.588
26,80,13.3678,52.588,13.3678,52.5883
26,81,13.3678,52.5883,13.3677,52.5886
27,1,13.2984,52.4885,13.2985,52.489
27,2,13.2985,52.489,13.2986,52.4895
27,3,13.2986,52.4895,13.2988,52.49
27,4,13.2988,52.49,13.2991,52.4906
27,5,13.2991,52.4906,13.2995,52.491
27,6,13.2995,52.491,13.2999,52.4915
27,7,13.2999,52.4915,13.3004,52.4919
27,8,13.3004,52.4919,13.301,52.4923
27,9,13.301,52.4923,13.3016,52.4927
27,10,13.3016,52.4927,13.3023,52.4931
27,11,13.3023,52.4931,13.3031,52.4934
27,12,13.3031,52.4934,13.3038,52.4936
27,13,13.3038,52.4936,13.3046,52.4938
27,14,13.3046,52.4938,13.3055,52.494
27,15,13.3055,52.494,13.3063,52.4941
27,16,13.3063,52.4941,13.3072,52.4942
27,17,13.3072,52.4942,13.3081,52.4942
27,18,13.3081,52.4942,13.309,52.4941
27,19,13.309,52.4941,13.3098,52.4941
27,20,13.3098,52.4941,13.3107,52.4939
27,21,13.3107,52.4939,13.3115,52.4938
27,22,13.3115,52.4938,13.3123,52.4935
27,23,13.3123,52.4935,13.3131,52.4933
27,24,13.3131,52.4933,13.3138,52.493
27,25,13.3138,52.493,13.3144,52.4926
27,26,13.3144,52.4926,13.3151,52.4922
27,27,13.3151,52.4922,13.3156,52.4918
27,28,13.3156,52.4918,13.3161,52.4913
27,29,13.3161,52.4913,13.3165,52.4909
27,30,13.3165,52.4909,13.3168,52.4904
27,31,13.3168,52.4904,13.3171,52.4899
27,32,13.3171,52.4899,13.3173,52.4893
27,33,13.3173,52.4893,13.3174,52.4888
27,34,13.3174,52.4888,13.3174,52.4883
27,35,13.3174,52.4883,13.3174,52.4878
27,36,13.3174,52.4878,13.3172,52.4873
27,37,13.3172,52.4873,13.317,52.4867
27,38,13.317,52.4867,13.3167,52.4862
27,39,13.3167,52.4862,13.3164,52.4857
27,40,13.3164,52.4857,13.3159,52.4853
27,41,13.3159,52.4853,13.3154,52.4848
27,42,13.3154,52.4848,13.3148,52.4844
27,43,13.3148,52.4844,13.3142,52.4841
27,44,13.3142,52.4841,13.3135,52.4837
27,45,13.3135,52.4837,13.3128,52.4834
27,46,13.3128,52.4834,13.312,52.4832
27,47,13.312,52.4832,13.3112,52.483
27,48,13.3112,52.483,13.3104,52.4828
27,49,13.3104,52.4828,13.3095,52.4827
27,50,13.3095,52.4827,13.3087,52.4826
27,51,13.3087,52.4826,13.3078,52.4826
27,52,13.3078,52.4826,13.3069,52.4826
27,53,13.3069,52.4826,13.306,52.4827
27,54,13.306,52.4827,13.3052,52.4828
27,55,13.3052,52.4828,13.3044,52.483
27,56,13.3044,52.483,13.3036,52.4832
27,57,13.3036,52.4832,13.3028,52.4835
27,58,13.3028,52.4835,13.3021,52.4838
27,59,13.3021,52.4838,13.3014,52.4841
27,60,13.3014,52.4841,13.3008,52.4845
27,61,13.3008,52.4845,13.3003,52.4849
27,62,13.3003,52.4849,13.2998,52.4854
27,63,13.2998,52.4854,13.2994,52.4859
27,64,13.2994,52.4859,13.299,52.4864
27,65,13.299,52.4864,13.2988,52.4869
27,66,13.2988,52.4869,13.2986,52.4874
27,67,13.2986,52.4874,13.2985,52.4879
27,68,13.2985,52.4879,13.2984,52.4885
28,1,13.5593,52.3877,13.5593,52.388
28,2,13.5593,52.388,13.5593,52.3883
28,3,13.5593,52.3883,13.5594,52.3886
28,4,13.5594,52.3886,13.5595,52.3889
28,5,13.5595,52.3889,13.5597,52.3892
28,6,13.5597,52.3892,13.5599,52.3895
28,7,13.5599,52.3895,13.5603,52.3897
28,8,13.5603,52.3897,13.5606,52.39
28,9,13.5606,52.39,13.561,52.3902
28,10,13.561,52.3902,13.5614,52.3903
28,11,13.5614,52.3903,13.5619,52.3905
28,12,13.5619,52.3905,13.5624,52.3906
28,13,13.5624,52.3906,13.5629,52.3906
28,14,13.5629,52.3906,13.5634,52.3907
28,15,13.5634,52.3907,13.5639,52.3906
28,16,13.5639,52.3906,13.5644,52.3906
28,17,13.5644,52.3906,13.5649,52.3905
28,18,13.5649,52.3905,13.5654,52.3904
28,19,13.5654,52.3904,13.5658,52.3902
28,20,13.5658,52.3902,13.5662,52.39
28,21,13.5662,52.39,13.5666,52.3898
28,22,13.5666,52.3898,13.5669,52.3896
28,23,13.5669,52.3896,13.5672,52.3893
28,24,13.5672,52.3893,13.5674,52.389
28,25,13.5674,52.389,13.5675,52.3887
28,26,13.5675,52.3887,13.5676,52.3884
28,27,13.5676,52.3884,13.5676,52.3881
28,28,13.5676,52.3881,13.5676,52.3878
28,29,13.5676,52.3878,13.5675,52.3875
28,30,13.5675,52.3875,13.5673,52.3872
28,31,13.5673,52.3872,13.5671,52.3869
28,32,13.5671,52.3869,13.5668,52.3866
28,33,13.5668,52.3866,13.5665,52.3864
28,34,13.5665,52.3864,13.5661,52.3862
28,35,13.5661,52.3862,13.5657,52.386
28,36,13.5657,52.386,13.5653,52.3858
28,37,13.5653,52.3858,13.5648,52.3857
28,38,13.5648,52.3857,13.5643,52.3856
28,39,13.5643,52.3856,13.5638,52.3856
28,40,13.5638,52.3856,13.5633,52.3856
28,41,13.5633,52.3856,13.5628,52.3856
28,42,13.5628,52.3856,13.5623,52.3857
28,43,13.5623,52.3857,13.5618,52.3858
28,44,13.5618,52.3858,13.5613,52.3859
28,45,13.5613,52.3859,13.5609,52.3861
28,46,13.5609,52.3861,13.5605,52.3863
28,47,13.5605,52.3863,13.5602,52.3865
28,48,13.5602,52.3865,13.5599,52.3868
28,49,13.5599,52.3868,13.5596,52.3871
28,50,13.5596,52.3871,13.5595,52.3874
28,51,13.5595,52.3874,13.5593,52.3877
29,1,13.2917,52.5128,13.2917,52.5134
29,2,13.2917,52.5134,13.2917,52.5139
29,3,13.2917,52.5139,13.2919,52.5144
29,4,13.2919,52.5144,13.2922,52.5149
29,5,13.2922,52.5149,13.2925,52.5153
29,6,13.2925,52.5153,13.293,52.5158
29,7,13.293,52.5158,13.2935,52.5162
29,8,13.2935,52.5162,13.2941,52.5165
29,9,13.2941,52.5165,13.2948,52.5168
29,10,13.2948,52.5168,13.2955,52.5171
29,11,13.2955,52.5171,13.2963,52.5173
29,12,13.2963,52.5173,13.2971,52.5174
29,13,13.2971,52.5174,13.2979,52.5175
29,14,13.2979,52.5175,13.2988,52.5176
29,15,13.2988,52.5176,13.2996,52.5175
29,16,13.2996,52.5175,13.3004,52.5174
29,17,13.3004,52.5174,13.3012,52.5173
29,18,13.3012,52.5173,13.302,52.517
29,19,13.302,52.517,13.3027,52.5168
29,20,13.3027,52.5168,13.3033,52.5164
29,21,13.3033,52.5164,13.3039,52.5161
29,22,13.3039,52.5161,13.3044,52.5157
29,23,13.3044,52.5157,13.3049,52.5152
29,24,13.3049,52.5152,13.3052,52.5147
29,25,13.3052,52.5147,13.3054,52.5142
29,26,13.3054,52.5142,13.3056,52.5137
29,27,13.3056,52.5137,13.3056,52.5132
29,28,13.3056,52.5132,13.3055,52.5127
29,29,13.3055,52.5127,13.3054,52.5122
29,30,13.3054,52.5122,13.3051,52.5118
29,31,13.3051,52.5118,13.3048,52.5113
29,32,13.3048,52.5113,13.3043,52.5109
29,33,13.3043,52.5109,13.3038,52.5104
29,34,13.3038,52.5104,13.3032,52.5101
29,35,13.3032,52.5101,13.3025,52.5098
29,36,13.3025,52.5098,13.3018,52.5095
29,37,13.3018,52.5095,13.301,52.5093
29,38,13.301,52.5093,13.3002,52.5092
29,39,13.3002,52.5092,13.2994,52.5091
29,40,13.2994,52.5091,13.2985,52.509
29,41,13.2985,52.509,13.2977,52.5091
29,42,13.2977,52.5091,13.2969,52.5092
29,43,13.2969,52.5092,13.2961,52.5093
29,44,13.2961,52.5093,13.2953,52.5096
29,45,13.2953,52.5096,13.2946,52.5098
29,46,13.2946,52.5098,13.2939,52.5102
29,47,13.2939,52.5102,13.2934,52.5105
29,48,13.2934,52.5105,13.2928,52.5109
29,49,13.2928,52.5109,13.2924,52.5114
29,50,13.2924,52.5114,13.2921,52.5118
29,51,13.2921,52.5118,13.2919,52.5123
29,52,13.2919,52.5123,13.2917,52.5128
30,1,13.2352,52.4674,13.2355,52.4689
30,2,13.2355,52.4689,13.2363,52.4704
30,3,13.2363,52.4704,13.2375,52.4718
30,4,13.2375,52.4718,13.2392,52.4729
30,5,13.2392,52.4729,13.2412,52.4739
30,6,13.2412,52.4739,13.2434,52.4746
30,7,13.2434,52.4746,13.2458,52.475
30,8,13.2458,52.475,13.2483,52.4752
30,9,13.2483,52.4752,13.2509,52.475
30,10,13.2509,52.475,13.2533,52.4745
30,11,13.2533,52.4745,13.2555,52.4738
30,12,13.2555,52.4738,13.2574,52.4728
30,13,13.2574,52.4728,13.259,52.4716
30,14,13.259,52.4716,13.2601,52.4702
30,15,13.2601,52.4702,13.2608,52.4687
30,16,13.2608,52.4687,13.261,52.4672
30,17,13.261,52.4672,13.2607,52.4657
30,18,13.2607,52.4657,13.2599,52.4642
30,19,13.2599,52.4642,13.2587,52.4629
30,20,13.2587,52.4629,13.2571,52.4617
30,21,13.2571,52.4617,13.2551,52.4607
30,22,13.2551,52.4607,13.2529,52.46
30,23,13.2529,52.46,13.2505,52.4596
30,24,13.2505,52.4596,13.2479,52.4594
30,25,13.2479,52.4594,13.2454,52.4596
30,26,13.2454,52.4596,13.243,52.4601
30,27,13.243,52.4601,13.2408,52.4608
30,28,13.2408,52.4608,13.2389,52.4618
30,29,13.2389,52.4618,13.2373,52.463
30,30,13.2373,52.463,13.2362,52.4644
30,31,13.2362,52.4644,13.2355,52.4659
30,32,13.2355,52.4659,13.2352,52.4674
31,1,13.4623,52.5075,13.4623,52.5077
31,2,13.4623,52.5077,13.4623,52.5079
31,3,13.4623,52.5079,13.4624,52.5081
31,4,13.4624,52.5081,13.4625,52.5083
31,5,13.4625,52.5083,13.4626,52.5085
31,6,13.4626,52.5085,13.4627,52.5086
31,7,13.4627,52.5086,13.4629,52.5088
31,8,13.4629,52.5088,13.4631,52.5089
31,9,13.4631,52.5089,13.4633,52.5091
31,10,13.4633,52.5091,13.4636,52.5092
31,11,13.4636,52.5092,13.4639,52.5093
31,12,13.4639,52.5093,13.4641,52.5094
31,13,13.4641,52.5094,13.4644,52.5094
31,14,13.4644,52.5094,13.4647,52.5095
31,15,13.4647,52.5095,13.465,52.5095
31,16,13.465,52.5095,13.4654,52.5095
31,17,13.4654,52.5095,13.4657,52.5095
31,18,13.4657,52.5095,13.466,52.5095
31,19,13.466,52.5095,13.4663,52.5094
31,20,13.4663,52.5094,13.4666,52.5094
31,21,13.4666,52.5094,13.4669,52.5093
31,22,13.4669,52.5093,13.4671,52.5092
31,23,13.4671,52.5092,13.4674,52.509
31,24,13.4674,52.509,13.4676,52.5089
31,25,13.4676,52.5089,13.4678,52.5087
31,26,13.4678,52.5087,13.4679,52.5086
31,27,13.4679,52.5086,13.4681,52.5084
31,28,13.4681,52.5084,13.4682,52.5082
31,29,13.4682,52.5082,13.4683,52.508
31,30,13.4683,52.508,13.4683,52.5079
31,31,13.4683,52.5079,13.4683,52.5077
31,32,13.4683,52.5077,13.4683,52.5075
31,33,13.4683,52.5075,13.4682,52.5073
31,34,13.4682,52.5073,13.4681,52.5071
31,35,13.4681,52.5071,13.468,52.5069
31,36,13.468,52.5069,13.4679,52.5068
31,37,13.4679,52.5068,13.4677,52.5066
31,38,13.4677,52.5066,13.4675,52.5065
31,39,13.4675,52.5065,13.4673,52.5063
31,40,13.4673,52.5063,13.467,52.5062
31,41,13.467,52.5062,13.4668,52.5061
31,42,13.4668,52.5061,13.4665,52.506
31,43,13.4665,52.506,13.4662,52.5059
31,44,13.4662,52.5059,13.4659,52.5059
31,45,13.4659,52.5059,13.4656,52.5059
31,46,13.4656,52.5059,13.4653,52.5059
31,47,13.4653,52.5059,13.465,52.5059
31,48,13.465,52.5059,13.4646,52.5059
31,49,13.4646,52.5059,13.4643,52.506
31,50,13.4643,52.506,13.464,52.506
31,51,13.464,52.506,13.4638,52.5061
31,52,13.4638,52.5061,13.4635,52.5062
31,53,13.4635,52.5062,13.4633,52.5063
31,54,13.4633,52.5063,13.463,52.5065
31,55,13.463,52.5065,13.4629,52.5066
31,56,13.4629,52.5066,13.4627,52.5068
31,57,13.4627,52.5068,13.4625,52.507
31,58,13.4625,52.507,13.4624,52.5071
31,59,13.4624,52.5071,13.4624,52.5073
31,60,13.4624,52.5073,13.4623,52.5075
32,1,13.4455,52.4881,13.4456,52.4902
32,2,13.4456,52.4902,13.447,52.4921
32,3,13.447,52.4921,13.4496,52.4935
32,4,13.4496,52.4935,13.4528,52.4941
32,5,13.4528,52.4941,13.4562,52.4938
32,6,13.4562,52.4938,13.4591,52.4928
32,7,13.4591,52.4928,13.4611,52.4911
32,8,13.4611,52.4911,13.4617,52.489
32,9,13.4617,52.489,13.461,52.487
32,10,13.461,52.487,13.4589,52.4854
32,11,13.4589,52.4854,13.456,52.4843
32,12,13.456,52.4843,13.4526,52.4841
32,13,13.4526,52.4841,13.4494,52.4848
32,14,13.4494,52.4848,13.4469,52.4862
32,15,13.4469,52.4862,13.4455,52.4881
33,1,13.4083,52.5672,13.4083,52.5675
33,2,13.4083,52.5675,13.4083,52.5678
33,3,13.4083,52.5678,13.4084,52.568
33,4,13.4084,52.568,13.4085,52.5683
33,5,13.4085,52.5683,13.4087,52.5685
33,6,13.4087,52.5685,13.4089,52.5688
33,7,13.4089,52.5688,13.4091,52.569
33,8,13.4091,52.569,13.4094,52.5692
33,9,13.4094,52.5692,13.4097,52.5694
33,10,13.4097,52.5694,13.4101,52.5696
33,11,13.4101,52.5696,13.4104,52.5697
33,12,13.4104,52.5697,13.4108,52.5698
33,13,13.4108,52.5698,13.4112,52.5699
33,14,13.4112,52.5699,13.4117,52.57
33,15,13.4117,52.57,13.4121,52.57
33,16,13.4121,52.57,13.4125,52.57
33,17,13.4125,52.57,13.413,52.57
33,18,13.413,52.57,13.4134,52.57
33,19,13.4134,52.57,13.4138,52.5699
33,20,13.4138,52.5699,13.4142,52.5698
33,21,13.4142,52.5698,13.4146,52.5697
33,22,13.4146,52.5697,13.415,52.5695
33,23,13.415,52.5695,13.4153,52.5693
33,24,13.4153,52.5693,13.4156,52.5691
33,25,13.4156,52.5691,13.4159,52.5689
33,26,13.4159,52.5689,13.4161,52.5687
33,27,13.4161,52.5687,13.4163,52.5685
33,28,13.4163,52.5685,13.4164,52.5682
33,29,13.4164,52.5682,13.4165,52.568
33,30,13.4165,52.568,13.4166,52.5677
33,31,13.4166,52.5677,13.4166,52.5674
33,32,13.4166,52.5674,13.4166,52.5672
33,33,13.4166,52.5672,13.4165,52.5669
33,34,13.4165,52.5669,13.4164,52.5667
33,35,13.4164,52.5667,13.4162,52.5664
33,36,13.4162,52.5664,13.416,52.5662
33,37,13.416,52.5662,13.4158,52.566
33,38,13.4158,52.566,13.4155,52.5658
33,39,13.4155,52.5658,13.4152,52.5656
33,40,13.4152,52.5656,13.4149,52.5654
33,41,13.4149,52.5654,13.4145,52.5653
33,42,13.4145,52.5653,13.4141,52.5651
33,43,13.4141,52.5651,13.4137,52.5651
33,44,13.4137,52.5651,13.4133,52.565
33,45,13.4133,52.565,13.4128,52.5649
33,46,13.4128,52.5649,13.4124,52.5649
33,47,13.4124,52.5649,13.412,52.565
33,48,13.412,52.565,13.4115,52.565
33,49,13.4115,52.565,13.4111,52.5651
33,50,13.4111,52.5651,13.4107,52.5652
33,51,13.4107,52.5652,13.4103,52.5653
33,52,13.4103,52.5653,13.41,52.5654
33,53,13.41,52.5654,13.4096,52.5656
33,54,13.4096,52.5656,13.4093,52.5658
33,55,13.4093,52.5658,13.4091,52.566
33,56,13.4091,52.566,13.4088,52.5662
33,57,13.4088,52.5662,13.4086,52.5665
33,58,13.4086,52.5665,13.4085,52.5667
33,59,13.4085,52.5667,13.4084,52.567
33,60,13.4084,52.567,13.4083,52.5672
34,1,13.4448,52.5126,13.4448,52.5132
34,2,13.4448,52.5132,13.4449,52.5138
34,3,13.4449,52.5138,13.4451,52.5145
34,4,13.4451,52.5145,13.4453,52.5151
34,5,13.4453,52.5151,13.4457,52.5157
34,6,13.4457,52.5157,13.4461,52.5162
34,7,13.4461,52.5162,13.4466,52.5168
34,8,13.4466,52.5168,13.4471,52.5173
34,9,13.4471,52.5173,13.4478,52.5178
34,10,13.4478,52.5178,13.4484,52.5183
34,11,13.4484,52.5183,13.4492,52.5187
34,12,13.4492,52.5187,13.45,52.5191
34,13,13.45,52.5191,13.4508,52.5195
34,14,13.4508,52.5195,13.4517,52.5198
34,15,13.4517,52.5198,13.4527,52.52
34,16,13.4527,52.52,13.4536,52.5203
34,17,13.4536,52.5203,13.4546,52.5204
34,18,13.4546,52.5204,13.4556,52.5206
34,19,13.4556,52.5206,13.4566,52.5207
34,20,13.4566,52.5207,13.4577,52.5207
34,21,13.4577,52.5207,13.4587,52.5207
34,22,13.4587,52.5207,13.4597,52.5206
34,23,13.4597,52.5206,13.4607,52.5205
34,24,13.4607,52.5205,13.4617,52.5203
34,25,13.4617,52.5203,13.4627,52.5201
34,26,13.4627,52.5201,13.4636,52.5198
34,27,13.4636,52.5198,13.4645,52.5195
34,28,13.4645,52.5195,13.4653,52.5192
34,29,13.4653,52.5192,13.4661,52.5188
34,30,13.4661,52.5188,13.4669,52.5183
34,31,13.4669,52.5183,13.4676,52.5179
34,32,13.4676,52.5179,13.4682,52.5174
34,33,13.4682,52.5174,13.4688,52.5168
34,34,13.4688,52.5168,13.4693,52.5163
34,35,13.4693,52.5163,13.4697,52.5157
34,36,13.4697,52.5157,13.47,52.5151
34,37,13.47,52.5151,13.4703,52.5145
34,38,13.4703,52.5145,13.4705,52.5139
34,39,13.4705,52.5139,13.4706,52.5133
34,40,13.4706,52.5133,13.4706,52.5127
34,41,13.4706,52.5127,13.4705,52.5121
34,42,13.4705,52.5121,13.4704,52.5115
34,43,13.4704,52.5115,13.4702,52.5109
34,44,13.4702,52.5109,13.4699,52.5103
34,45,13.4699,52.5103,13.4695,52.5097
34,46,13.4695,52.5097,13.4691,52.5091
34,47,13.4691,52.5091,13.4686,52.5086
34,48,13.4686,52.5086,13.468,52.5081
34,49,13.468,52.5081,13.4673,52.5076
34,50,13.4673,52.5076,13.4666,52.5071
34,51,13.4666,52.5071,13.4658,52.5067
34,52,13.4658,52.5067,13.465,52.5063
34,53,13.465,52.5063,13.4641,52.506
34,54,13.4641,52.506,13.4632,52.5057
34,55,13.4632,52.5057,13.4623,52.5054
34,56,13.4623,52.5054,13.4613,52.5052
34,57,13.4613,52.5052,13.4603,52.5051
34,58,13.4603,52.5051,13.4593,52.505
34,59,13.4593,52.505,13.4583,52.5049
34,60,13.4583,52.5049,13.4573,52.5049
34,61,13.4573,52.5049,13.4562,52.505
34,62,13.4562,52.505,13.4552,52.5051
34,63,13.4552,52.5051,13.4542,52.5052
34,64,13.4542,52.5052,13.4532,52.5054
34,65,13.4532,52.5054,13.4523,52.5056
34,66,13.4523,52.5056,13.4514,52.5059
34,67,13.4514,52.5059,13.4505,52.5062
34,68,13.4505,52.5062,13.4497,52.5066
34,69,13.4497,52.5066,13.4489,52.507
34,70,13.4489,52.507,13.4482,52.5075
34,71,13.4482,52.5075,13.4475,52.5079
34,72,13.4475,52.5079,13.4469,52.5084
34,73,13.4469,52.5084,13.4464,52.509
34,74,13.4464,52.509,13.4459,52.5095
34,75,13.4459,52.5095,13.4455,52.5101
34,76,13.4455,52.5101,13.4452,52.5107
34,77,13.4452,52.5107,13.445,52.5113
34,78,13.445,52.5113,13.4449,52.512
34,79,13.4449,52.512,13.4448,52.5126
35,1,13.3114,52.4708,13.3114,52.4712
35,2,13.3114,52.4712,13.3114,52.4716
35,3,13.3114,52.4716,13.3114,52.472
35,4,13.3114,52.472,13.3115,52.4724
35,5,13.3115,52.4724,13.3116,52.4728
35,6,13.3116,52.4728,13.3118,52.4732
35,7,13.3118,52.4732,13.3121,52.4736
35,8,13.3121,52.4736,13.3123,52.4739
35,9,13.3123,52.4739,13.3127,52.4743
35,10,13.3127,52.4743,13.3131,52.4746
35,11,13.3131,52.4746,13.3135,52.4749
35,12,13.3135,52.4749,13.3139,52.4752
35,13,13.3139,52.4752,13.3144,52.4754
35,14,13.3144,52.4754,13.315,52.4757
35,15,13.315,52.4757,13.3155,52.4759
35,16,13.3155,52.4759,13.3161,52.4761
35,17,13.3161,52.4761,13.3167,52.4762
35,18,13.3167,52.4762,13.3173,52.4763
35,19,13.3173,52.4763,13.318,52.4764
35,20,13.318,52.4764,13.3186,52.4765
35,21,13.3186,52.4765,13.3193,52.4765
35,22,13.3193,52.4765,13.3199,52.4765
35,23,13.3199,52.4765,13.3206,52.4765
35,24,13.3206,52.4765,13.3212,52.4764
35,25,13.3212,52.4764,13.3219,52.4763
35,26,13.3219,52.4763,13.3225,52.4762
35,27,13.3225,52.4762,13.3231,52.476
35,28,13.3231,52.476,13.3236,52.4758
35,29,13.3236,52.4758,13.3242,52.4756
35,30,13.3242,52.4756,13.3247,52.4754
35,31,13.3247,52.4754,13.3252,52.4751
35,32,13.3252,52.4751,13.3256,52.4748
35,33,13.3256,52.4748,13.326,52.4745
35,34,13.326,52.4745,13.3264,52.4741
35,35,13.3264,52.4741,13.3267,52.4738
35,36,13.3267,52.4738,13.327,52.4734
35,37,13.327,52.4734,13.3272,52.4731
35,38,13.3272,52.4731,13.3274,52.4727
35,39,13.3274,52.4727,13.3275,52.4723
35,40,13.3275,52.4723,13.3275,52.4719
35,41,13.3275,52.4719,13.3276,52.4715
35,42,13.3276,52.4715,13.3275,52.4711
35,43,13.3275,52.4711,13.3274,52.4707
35,44,13.3274,52.4707,13.3273,52.4703
35,45,13.3273,52.4703,13.3271,52.47
35,46,13.3271,52.47,13.3269,52.4696
35,47,13.3269,52.4696,13.3266,52.4692
35,48,13.3266,52.4692,13.3263,52.4689
35,49,13.3263,52.4689,13.3259,52.4686
35,50,13.3259,52.4686,13.3255,52.4682
35,51,13.3255,52.4682,13.325,52.468
35,52,13.325,52.468,13.3245,52.4677
35,53,13.3245,52.4677,13.324,52.4675
35,54,13.324,52.4675,13.3234,52.4673
35,55,13.3234,52.4673,13.3228,52.4671
35,56,13.3228,52.4671,13.3222,52.4669
35,57,13.3222,52.4669,13.3216,52.4668
35,58,13.3216,52.4668,13.321,52.4667
35,59,13.321,52.4667,13.3203,52.4666
35,60,13.3203,52.4666,13.3197,52.4666
35,61,13.3197,52.4666,13.319,52.4666
35,62,13.319,52.4666,13.3184,52.4667
35,63,13.3184,52.4667,13.3177,52.4667
35,64,13.3177,52.4667,13.3171,52.4668
35,65,13.3171,52.4668,13.3165,52.467
35,66,13.3165,52.467,13.3159,52.4671
35,67,13.3159,52.4671,13.3153,52.4673
35,68,13.3153,52.4673,13.3148,52.4675
35,69,13.3148,52.4675,13.3142,52.4678
35,70,13.3142,52.4678,13.3138,52.468
35,71,13.3138,52.468,13.3133,52.4683
35,72,13.3133,52.4683,13.3129,52.4686
35,73,13.3129,52.4686,13.3125,52.469
35,74,13.3125,52.469,13.3122,52.4693
35,75,13.3122,52.4693,13.312,52.4697
35,76,13.312,52.4697,13.3117,52.4701
35,77,13.3117,52.4701,13.3116,52.4704
35,78,13.3116,52.4704,13.3114,52.4708
36,1,13.3994,52.5094,13.3994,52.5095
36,2,13.3994,52.5095,13.3994,52.5096
36,3,13.3994,52.5096,13.3994,52.5097
36,4,13.3994,52.5097,13.3995,52.5097
36,5,13.3995,52.5097,13.3995,52.5098
36,6,13.3995,52.5098,13.3996,52.5098
36,7,13.3996,52.5098,13.3997,52.5098
36,8,13.3997,52.5098,13.3997,52.5099
36,9,13.3997,52.5099,13.3998,52.5099
36,10,13.3998,52.5099,13.3999,52.5099
36,11,13.3999,52.5099,13.4,52.5099
36,12,13.4,52.5099,13.4001,52.5099
36,13,13.4001,52.5099,13.4002,52.5099
36,14,13.4002,52.5099,13.4003,52.5098
36,15,13.4003,52.5098,13.4004,52.5098
36,16,13.4004,52.5098,13.4004,52.5097
36,17,13.4004,52.5097,13.4005,52.5097
36,18,13.4005,52.5097,13.4005,52.5096
36,19,13.4005,52.5096,13.4006,52.5096
36,20,13.4006,52.5096,13.4006,52.5095
36,21,13.4006,52.5095,13.4005,52.5095
36,22,13.4005,52.5095,13.4005,52.5094
36,23,13.4005,52.5094,13.4005,52.5093
36,24,13.4005,52.5093,13.4004,52.5093
